,issn,file.name,first.doi.x,journal.name.x,num.authors,year.x,intro.type,discussion.type,relevance,sentence,epub,Full.title,Title20,Category_name,,Approach
12926,NA,PMC3342239.nxml,10.1371/journal.pone.0036503,PLoS One,10,2012,None,Section title,," Overall, from this primary analysis we identified 27 compounds that interfered with progression in the G1 phase of the cell cycle, before initiation of DNA replication, resulting in a _„ñHigh G1_„ù DNA content (see Table S1).",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12927,NA,PMC3341362.nxml,10.1371/journal.pone.0036506,PLoS One,8,2012,None,Section title,," In concordance, we found that caspase 3 is activated during delNS1 virus replication in melanoma cells.",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12928,NA,PMC3341362.nxml,10.1371/journal.pone.0036506,PLoS One,8,2012,None,Section title,," In addition, siRNA-mediated depletion of ERK1 or ERK2 did not impair delNS1 replication or delNS1-induced tumour cell lysis.",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
20931,NA,PMC4393815.nxml,10.7717/peerj.891,PeerJ,2,2015,None,PubMed DTD,1,The current study did not replicate the large effect size found by Gerber et al.,2167-8359,PeerJ,PEERJ,Multidisciplinary,,
12930,NA,PMC3340334.nxml,10.1371/journal.pone.0036244,PLoS One,3,2012,None,Section title,,It is still unclear how viral RNA helicases participate in viral replication.,1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12931,NA,PMC3340391.nxml,10.1371/journal.pone.0034927,PLoS One,5,2012,None,Section title,," Our previous studies demonstrated that APMV-2 to -9 can replicate in mammalian hosts, specifically in the hamster and mouse models [29], [30].",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
20808,NA,PMC4393816.nxml,10.7717/peerj.883,PeerJ,2,2015,None,PubMed DTD,1, Results of this research and the hypothesized functions of virtues in the development process of a traumatic event should be replicated and examined in future longitudinal designs.,2167-8359,PeerJ,PEERJ,Multidisciplinary,,
12933,NA,PMC3338768.nxml,10.1371/journal.pone.0036004,PLoS One,7,2012,None,Section title,,"Evidence for a Rad18, Ub-PCNA-independent TLS pathwayUsing cell-free extracts, we have previously established that PCNA is mono-ubiquitinated in a Rad18-dependent manner during a primer extension reaction when the replication complex encounters a pausing site on a single-stranded DNA template [32].",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12934,NA,PMC3338825.nxml,10.1371/journal.pone.0035255,PLoS One,5,2012,None,Section title,," Lower copy number of the FC Gamma Receptor 3B (FCGR3B) gene has been shown to be associated with Rheumatoid Arthritis (RA) [5], while other studies have failed to replicate this association [25], [36].",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
20745,NA,PMC4435451.nxml,10.7717/peerj.922,PeerJ,7,2015,None,PubMed DTD,1," Thus, like the sight word training, the current study replicated all bar two of the phonics training effects found by McArthur et al.",2167-8359,PeerJ,PEERJ,Multidisciplinary,,
12936,NA,PMC3338782.nxml,10.1371/journal.pone.0035790,PLoS One,6,2012,None,Section title,," The almost random replicative transposition characteristic of Mu-like phages results in the packaging of heterologous host DNA segments, which could conceivably play a role in the exchange of genetic information between hosts [35].",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12937,NA,PMC3338782.nxml,10.1371/journal.pone.0035790,PLoS One,6,2012,None,Section title,," Subsequently, a non-functional PGC would be an energy drain during genome replication, conferring a selective advantage on progeny for the loss of this non-functional PGC in an environment allowing chemotrophic growth.",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12938,NA,PMC3338759.nxml,10.1371/journal.pone.0035902,PLoS One,8,2012,None,Section title,," Although the precise cellular and molecular mechanisms by which IFN-•_3 inhibits HIV replication remain to be determined, the induction of multiple cellular restriction factors against HIV should account for much of IFN-•_3-mediated anti-HIV activity.",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12939,NA,PMC3339863.nxml,10.1371/journal.pone.0035291,PLoS One,1,2012,None,Section title,," It is noteworthy that human fibroblasts undergoing replicative senescence in culture typically accumulate a number of markers which appear to be causally involved in the onset of senescence, including the p53 tumor suppressor protein and one of its main downstream effector, p21Cip1, but also p16Ink4a [51], [52].",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12940,NA,PMC3339863.nxml,10.1371/journal.pone.0035291,PLoS One,1,2012,None,Section title,," In that phase also, like in G2, cells are required to repair DNA damages and replication errors committed in S phase.",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12941,NA,PMC3338671.nxml,10.1371/journal.pone.0036238,PLoS One,5,2012,None,Section title,," Phospholipase A2 products are considered to interfere with viral infection and it has been found that several phospholipases A2 can efficiently protect host cells from HIV-1 replication [57], [58].",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12942,NA,PMC3341362.nxml,10.1371/journal.pone.0036506,PLoS One,8,2012,None,Section title,," In the present study, we used this approach for an IL-15 expressing delNS1 vector and showed that this delNS1-IL-15 virus replicates and produces IL-15 in permissive human melanoma cells.",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12943,NA,PMC3341362.nxml,10.1371/journal.pone.0036506,PLoS One,8,2012,None,Section title,,Activation of the Ras/Raf/MEK/ERK signalling pathway during influenza infection seems to be important for the succesful replication of influenza A viruses in host cells [20].,1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12944,NA,PMC3341362.nxml,10.1371/journal.pone.0036506,PLoS One,8,2012,None,Section title,," Notably, the cytotoxic anti-cancer drug cisplatin enhanced the delNS1 virus-induced apoptosis, the delNS1-induced oncolytic effects, and delNS1 virus replication in melanoma cells.",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
20902,NA,PMC4435451.nxml,10.7717/peerj.922,PeerJ,7,2015,None,PubMed DTD,1,"9), word reading fluency (replicated in this study: d = 1.",2167-8359,PeerJ,PEERJ,Multidisciplinary,,
12946,NA,PMC3338790.nxml,10.1371/journal.pone.0035759,PLoS One,8,2012,None,Section title,," A possible physiological significance of the putative 2431VTPC___AAEE2438 cleavage site is to release of the NS5B RNA polymerase, an essential component of the HCV replicase complex.",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
20910,NA,PMC4435451.nxml,10.7717/peerj.922,PeerJ,7,2015,None,PubMed DTD,1, (2013a) found that specific phonics training had (1) large and significant effects on trained irregular words (replicated in this study: d = 0.,2167-8359,PeerJ,PEERJ,Multidisciplinary,,
12948,NA,PMC3338771.nxml,10.1371/journal.pone.0035996,PLoS One,5,2012,None,Section title,, exposure indicates that ANDV does not replicate at high levels and disseminate immediately after intranasal infection.,1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12949,NA,PMC3342239.nxml,10.1371/journal.pone.0036503,PLoS One,10,2012,None,Section title,,"00%) in the percentage of cells with unreplicated DNA formed the _„ñHigh G1_„ù group, while others led to a mitotic delay and a _„ñLow G1_„ù (%G1<38.",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12950,NA,PMC3338782.nxml,10.1371/journal.pone.0035790,PLoS One,6,2012,None,Section title,, The phylogenetic trees were supported by bootstrap for resampling test with 1000 replicates.,1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
20911,NA,PMC4435451.nxml,10.7717/peerj.922,PeerJ,7,2015,None,PubMed DTD,1,While the current study did not replicate the moderate-to-large phonics training effects on nonword reading found by McArthur et al.,2167-8359,PeerJ,PEERJ,Multidisciplinary,,
12952,NA,PMC3342177.nxml,10.1371/journal.pone.0036620,PLoS One,10,2012,None,Section title,, A detailed analysis of experimental errors was carried out with replicate determinations on standardized plasma pools prepared from scrapie and control sheep (cf.,1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12953,NA,PMC3340391.nxml,10.1371/journal.pone.0034927,PLoS One,5,2012,None,Section title,," As another example, several of the APMV serotypes, including types 2, 4, 6, and 7, lacked a furin site, but replication of these viruses in cell culture was not improved by the addition of exogenous trypsin.",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12954,NA,PMC3341362.nxml,10.1371/journal.pone.0036506,PLoS One,8,2012,None,Section title,, A specific inhibitor of caspase 3 as well as a pan-caspase inhibitor suppressed virus replication and partially prevented melanoma cells from virus-induced cell death.,1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12955,NA,PMC3340334.nxml,10.1371/journal.pone.0036244,PLoS One,3,2012,None,Section title,," Viral polyprotein processing and RNA replication occur in distinct compartments known as convoluted membranes and vesicle packets, respectively (for review see [70]).",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12956,NA,PMC3338671.nxml,10.1371/journal.pone.0036238,PLoS One,5,2012,None,Section title,, These differences may be caused by the diversity among the replication cycles of the two viruses or the host defense systems.,1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12957,NA,PMC3338671.nxml,10.1371/journal.pone.0036238,PLoS One,5,2012,None,Section title,," TYLCCNV is a DNA virus that enters nucleus directly for its genome replication, membrane proliferation is less extensive.",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12958,NA,PMC3341362.nxml,10.1371/journal.pone.0036506,PLoS One,8,2012,None,Section title,, DelNS1-IL-15 virus replicated in and induced death of interferon-defective melanoma cells to a similar extent like the non-modified delNS1 virus.,1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12959,NA,PMC3340391.nxml,10.1371/journal.pone.0034927,PLoS One,5,2012,None,Section title,," For example, the systemic replication and neurotropism of APMV-3 is inconsistent with its lack of a furin cleavage site and dependence on exogenous trypsin for replication in cell culture.",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12960,NA,PMC3338771.nxml,10.1371/journal.pone.0035996,PLoS One,5,2012,None,Section title,, This was unexpected because 250 LD of ANDV had been in vivo for several days before treatment and it seemed probable that enough replication would have occurred elicit a robust •±-N response.,1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12961,NA,PMC3340391.nxml,10.1371/journal.pone.0034927,PLoS One,5,2012,None,Section title,,"We also evaluated replication, tropism, and pathogenesis following intranasal infection in 1-day-old chicks and 2-week-old chickens.",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12962,NA,PMC3338790.nxml,10.1371/journal.pone.0035759,PLoS One,8,2012,None,Section title,,HCV continually mutates while it replicates.,1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12963,NA,PMC3340391.nxml,10.1371/journal.pone.0034927,PLoS One,5,2012,None,Section title,," As yet another example, APMV-5 was the only one of serotypes 2_„_9 to have a furin site, and yet it replicated to only moderate levels in cell culture, and replication in chickens could be detected only by seroconversion.",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12964,NA,PMC3338790.nxml,10.1371/journal.pone.0035759,PLoS One,8,2012,None,Section title,, The HCV-encoded NS3/4A is essential for viral polyprotein processing and viral replication and has long been considered a promising drug target for pharmacological intervention in HCV-infected patients.,1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12965,NA,PMC3341362.nxml,10.1371/journal.pone.0036506,PLoS One,8,2012,None,Section title,," However, although the NS1-expressing IVR-116 virus caused a substantially weaker interferon response in IGR-39 cells its replication was nevertheless very limited in this cell line.",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12966,NA,PMC3338671.nxml,10.1371/journal.pone.0036238,PLoS One,5,2012,None,Section title,," Furthermore, Hepatitis C virus has been shown to co-opt the prenylation pathway to promote the efficient replication of its genome and possibly encapsidation [26], [27].",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12967,NA,PMC3338750.nxml,10.1371/journal.pone.0035935,PLoS One,3,2012,None,Section title,, tuberculosis replication is not affected by expression of the DosR regulon does not preclude the possibility that genes from this regulon are expressed during periods of clinically latent disease.,1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12968,NA,PMC3338789.nxml,10.1371/journal.pone.0035888,PLoS One,4,2012,None,Section title,, This indicates that protospacer acquisition occurs independently of transcription or direction of replication of the plasmid.,1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
12969,NA,PMC3338671.nxml,10.1371/journal.pone.0036238,PLoS One,5,2012,None,Section title,," SRBSDV, a typical dsRNA virus, replicates their genomes strictly in the cytoplasm, and the lipid biosynthesis and related pathways are necessary for membrane proliferation that occurs in infected cells.",1932-6203,PLoS One,PLOS ONE,Multidisciplinary,,
